Easting,Northing,Elevation,Cu,Au,Mo,As,Bn,Cp,Cc,Cv,En,Py,Pyr,Mol,Ga,Sph,TS,Alteration
650282.15,4765100.6,864.58,0.21,0.15,20.3,115.5,0,7500,0,0,0,17500,0,0,0,0,25000,PHY
650281.79,4765100.61,862.61,0.25,0.05,22.3,36,0,7500,0,0,0,17500,0,0,0,0,25000,PHY
650281.42,4765100.63,860.65,0.35,0.05,25.1,25.3,0,4500,0,0,0,10500,0,0,0,0,15000,PHY
650281.06,4765100.64,858.68,0.23,0.27,16.3,108.5,0,10500,0,0,0,19500,0,0,0,0,30000,PHY
650280.69,4765100.66,856.71,0.32,0.49,24.1,152,0,10500,0,0,0,19500,0,0,0,0,30000,PHY
650280.33,4765100.67,854.75,0.3,0.27,15.4,124,0,4500,0,0,0,10500,0,0,0,0,15000,PRO
650279.96,4765100.69,852.78,0.13,0.05,7.32,77.2,0,4500,0,0,0,10500,0,0,0,0,15000,PRO
650279.6,4765100.7,850.81,0.28,0.07,8.85,57,0,6000,0,0,0,14000,0,0,0,0,20000,PRO
650279.23,4765100.72,848.85,0.29,0.17,15.95,38.3,0,6000,0,0,0,14000,0,0,0,0,20000,PRO
650278.52,4765100.75,845.01,0.2,0.02,22.3,18.2,0,5250,0,0,0,9750,0,0,0,0,15000,PRO
650417.78,4765098.82,1007.61,0.5,0.04,245,1030,0,14000,0,0,0,26000,0,0,0,0,40000,AAA
650417.41,4765098.8,1005.64,0.14,0.01,136.5,498,0,10500,0,0,0,24500,0,0,0,0,35000,AAA
650416.67,4765098.77,1001.71,0.22,0.02,102,653,0,9000,0,0,0,21000,0,0,0,0,30000,AAA
650416.3,4765098.75,999.75,0.36,0.02,123,1120,0,13500,0,0,0,31500,0,0,0,0,45000,AAA
650415.18,4765098.71,993.85,1.08,0.03,109,1185,0,13500,0,0,0,31500,0,0,0,0,45000,AAA
650413.7,4765098.64,985.99,0.14,0.02,55,19.3,0,10000,0,0,0,30000,0,0,0,0,40000,AAA
650413.33,4765098.63,984.02,0.37,0.02,193,411,0,10000,0,0,0,30000,0,0,0,0,40000,AAA
650412.21,4765098.58,978.13,0.91,0.01,402,1835,0,11250,0,0,0,33750,0,0,0,0,45000,AAA
650410.73,4765098.52,970.27,0.43,0.02,226,120.5,0,7000,0,0,0,28000,0,0,0,0,35000,AAA
650409.99,4765098.49,966.34,0.2,0.02,155,54.9,0,6000,0,0,0,34000,0,0,0,0,40000,AAA
650409.62,4765098.47,964.37,0.18,0.03,186,67.6,0,6000,0,0,0,34000,0,0,0,0,40000,AAA
650409.24,4765098.46,962.41,0.17,0.02,433,32,0,6000,0,0,0,34000,0,0,0,0,40000,AAA
650408.86,4765098.46,960.44,0.28,0.07,451,33.6,0,3000,0,0,0,26700,0,300,0,0,30000,AAA
650406.58,4765098.42,948.66,0.11,0.06,20.9,29.4,0,4500,0,0,0,40050,0,450,0,0,45000,AAA
650406.2,4765098.42,946.7,0.23,0.1,436,14,0,5000,0,0,0,44000,0,1000,0,0,50000,AAA
650405.82,4765098.41,944.74,0.07,0.03,65.2,13.7,0,5000,0,0,0,44000,0,1000,0,0,50000,AAA
650403.53,4765098.37,932.95,0.12,0.01,22.7,18.6,0,7500,0,0,0,42500,0,0,0,0,50000,AAA
650403.15,4765098.37,930.99,0.1,0.03,40.1,23.1,0,7500,0,0,0,42500,0,0,0,0,50000,AAA
650402.01,4765098.35,925.1,0.18,0.02,62.4,30.7,0,8000,0,0,0,72000,0,0,0,0,80000,AAA
650400.49,4765098.33,917.25,0.08,0.04,8.53,28.9,0,4000,0,0,0,16000,0,0,0,0,20000,PHY
650400.11,4765098.32,915.28,0.08,0.03,7.96,25.7,0,4000,0,0,0,16000,0,0,0,0,20000,PHY
650399.73,4765098.31,913.32,0.11,0.03,20,14.4,0,4000,0,0,0,16000,0,0,0,0,20000,PHY
650398.59,4765098.3,907.43,0.09,0.08,11.3,46.9,0,3000,0,0,0,17000,0,0,0,0,20000,PHY
650398.21,4765098.29,905.47,0.08,0.1,8.4,64.2,0,3000,0,0,0,17000,0,0,0,0,20000,PHY
650397.45,4765098.28,901.54,0.07,0.21,9.52,122.5,0,6250,0,0,0,18750,0,0,0,0,25000,PHY
650396.69,4765098.27,897.61,0.06,0.09,11,62.7,0,4000,0,0,0,16000,0,0,0,0,20000,PHY
650396.31,4765098.26,895.65,0.12,0.14,16.2,68.1,0,4000,0,0,0,16000,0,0,0,0,20000,PHY
650216.55,4765050.22,1114.87,0.03,0.02,9.61,16.8,0,2000,0,0,0,18000,0,0,0,0,20000,UAL
650215.86,4765050.22,1112.99,0.03,0.01,8.04,42.4,0,5000,0,0,0,45000,0,0,0,0,50000,PHY
650214.47,4765050.2,1109.24,0.04,0.06,16,77,0,6000,0,0,0,24000,0,0,0,0,30000,PHY
650213.78,4765050.2,1107.36,0.03,0.02,7.83,78.4,0,7500,0,0,0,22500,0,0,0,0,30000,PHY
650212.4,4765050.18,1103.61,0.02,0.02,11.2,48,0,3000,0,0,0,27000,0,0,0,0,30000,PHY
650210.32,4765050.16,1097.98,0.03,0.02,9.33,25.7,0,3000,0,0,0,27000,0,0,0,0,30000,PHY
650208.94,4765050.15,1094.23,0.07,0.04,25.1,19.5,0,6000,0,0,0,24000,0,0,0,0,30000,PHY
650208.24,4765050.14,1092.35,0.46,0.11,43.2,28.4,0,6750,0,0,0,38250,0,0,0,0,45000,PHY
650206.17,4765050.12,1086.72,0.49,0.18,30.4,23,0,22000,0,0,0,18000,0,0,0,0,40000,PHY
650205.48,4765050.12,1084.84,0.71,0.87,22.1,87.9,0,22000,0,0,0,18000,0,0,0,0,40000,PHY
650204.78,4765050.11,1082.97,0.64,0.25,11.05,18.6,0,27000,0,0,0,18000,0,0,0,0,45000,PHY
650204.09,4765050.1,1081.09,0.71,0.23,10.15,20.5,0,14000,0,0,0,21000,0,0,0,0,35000,PHY
650203.4,4765050.1,1079.21,1.1,0.21,11.95,33.1,0,14000,0,0,0,21000,0,0,0,0,35000,PHY
650202.71,4765050.09,1077.34,1.12,0.23,13.8,30.4,0,14000,0,0,0,21000,0,0,0,0,35000,PHY
650202.02,4765050.08,1075.46,0.92,0.2,11.25,38,0,13500,0,0,0,16500,0,0,0,0,30000,PHY
650200.63,4765050.07,1071.71,1.07,0.23,14.15,30.6,0,21000,0,0,0,14000,0,0,0,0,35000,PHY
650199.94,4765050.06,1069.83,0.95,0.22,12.15,48.8,0,16000,0,0,0,24000,0,0,0,0,40000,PHY
650199.25,4765050.06,1067.96,1.04,0.22,16.45,44.8,0,24000,0,0,0,16000,0,0,0,0,40000,PHY
650198.56,4765050.05,1066.08,1.13,0.28,21.2,32,0,12000,0,0,0,18000,0,0,0,0,30000,PHY
650197.17,4765050.04,1062.33,0.57,0.15,25.7,25.5,0,12250,0,0,0,22750,0,0,0,0,35000,PHY
650196.48,4765050.03,1060.45,0.36,0.12,73.5,19.3,0,12250,0,0,0,22750,0,0,0,0,35000,PHY
650195.79,4765050.02,1058.57,0.55,0.19,22.1,12.9,0,16500,0,0,0,13500,0,0,0,0,30000,PHY
650195.1,4765050.02,1056.7,0.85,0.25,36.4,23.8,0,16000,0,0,0,24000,0,0,0,0,40000,PHY
650193.02,4765050,1051.07,0.66,0.7,20.2,76.7,0,14000,0,0,0,21000,0,0,0,0,35000,PHY
650191.64,4765049.98,1047.31,0.68,0.15,12,29.3,0,9850.14,0,0,0,20749.86,0,0,0,0,30600,PHY
650190.25,4765049.97,1043.56,0.95,0.18,11.9,28.9,0,10500,0,0,0,24500,0,0,0,0,35000,PHY
650189.56,4765049.96,1041.69,0.64,0.19,13.35,43.9,0,10000,0,0,0,15000,0,0,0,0,25000,PHY
650188.87,4765049.96,1039.81,0.8,0.23,18.35,22.4,0,12500,0,0,0,12500,0,0,0,0,25000,PHY
650188.18,4765049.95,1037.93,0.91,0.22,28.6,25.2,0,18000,0,0,0,12000,0,0,0,0,30000,PHY
650186.79,4765049.94,1034.18,0.98,0.23,28.2,13.2,0,16500,0,0,0,13500,0,0,0,0,30000,PHY
650185.41,4765049.92,1030.43,0.94,0.24,87.6,10.6,0,18000,0,0,0,12000,0,0,0,0,30000,PHY
650184.72,4765049.92,1028.55,0.95,0.28,35.5,8.5,0,21000,0,0,0,9000,0,0,0,0,30000,PHY
650184.02,4765049.91,1026.67,0.93,0.41,27.9,20.6,0,17500,0,0,0,7500,0,0,0,0,25000,PHY
650182.64,4765049.9,1022.92,0.42,0.27,29.4,36.4,0,10500,0,0,0,19500,0,0,0,0,30000,PHY
650181.95,4765049.89,1021.04,0.22,0.05,16.4,8.1,0,6000,0,0,0,9000,0,0,0,0,15000,PHY
650181.26,4765049.88,1019.17,0.3,0.09,22.3,33.8,0,9000,0,0,0,21000,0,0,0,0,30000,PHY
650175.7,4765049.86,1004.17,1.24,0.82,107.5,42.1,0,26000,0,0,0,14000,0,0,0,0,40000,PHY
650173.61,4765049.86,998.54,1.14,0.69,62.7,24.5,0,26000,0,0,0,14000,0,0,0,0,40000,PHY
650172.22,4765049.86,994.79,2.09,1.55,261,79.5,0,33750,0,0,0,9900,0,1350,0,0,45000,PHY
650171.52,4765049.86,992.92,1.68,0.62,267,42.1,0,33750,0,0,0,9900,0,1350,0,0,45000,PHY
650170.13,4765049.86,989.17,0.88,0.35,26.6,9.8,0,26000,0,0,0,12400,0,1600,0,0,40000,PHY
650169.43,4765049.86,987.29,0.88,0.46,84.6,21.4,0,26000,0,0,0,12400,0,1600,0,0,40000,PHY
650168.74,4765049.85,985.42,0.49,0.33,30.7,29.4,0,16000,0,0,0,24000,0,0,0,0,40000,PHY
650168.04,4765049.85,983.54,0.47,0.24,47.7,12.6,0,16000,0,0,0,24000,0,0,0,0,40000,PHY
650167.34,4765049.85,981.67,0.23,0.32,22.9,57.8,0,12250,0,0,0,22750,0,0,0,0,35000,PHY
650166.65,4765049.85,979.79,0.33,0.24,67.5,51.1,0,12250,0,0,0,22750,0,0,0,0,35000,PHY
650165.95,4765049.85,977.92,0.16,0.12,23.1,27.6,0,10500,0,0,0,24500,0,0,0,0,35000,PHY
650165.24,4765049.86,976.05,0.1,0.12,13.2,30.4,0,10500,0,0,0,24500,0,0,0,0,35000,PHY
650163.83,4765049.87,972.3,0.27,0.25,31.9,41.6,0,12000,0,0,0,28000,0,0,0,0,40000,PHY
650163.12,4765049.87,970.43,0.26,0.12,17.9,27.2,0,12000,0,0,0,28000,0,0,0,0,40000,PHY
650162.41,4765049.88,968.56,0.09,0.1,6.05,39.8,0,6000,0,0,0,24000,0,0,0,0,30000,PHY
650161.71,4765049.88,966.69,0.2,0.17,4.45,12.6,0,3000,0,0,0,7000,0,0,0,0,10000,PHY
650161,4765049.89,964.82,0.12,0.08,6.45,7.8,0,3000,0,0,0,7000,0,0,0,0,10000,PHY
650160.29,4765049.89,962.95,0.16,0.17,12.1,22.3,0,7500,0,0,0,22500,0,0,0,0,30000,PHY
650159.59,4765049.9,961.08,0.12,0.12,9.7,29.3,0,4000,0,0,0,16000,0,0,0,0,20000,PHY
650158.88,4765049.9,959.21,0.09,0.16,5.08,44.8,0,4000,0,0,0,16000,0,0,0,0,20000,PHY
650158.17,4765049.91,957.34,0.2,0.3,6.87,39.9,0,8750,0,0,0,16250,0,0,0,0,25000,PHY
650156.76,4765049.92,953.59,0.07,0.09,7.88,14.6,0,4000,0,0,0,16000,0,0,0,0,20000,PHY
650156.05,4765049.92,951.72,0.08,0.18,4.11,42.9,0,6000,0,0,0,24000,0,0,0,0,30000,PHY
650154.64,4765049.93,947.98,0.21,0.11,3.92,43.4,0,5000,0,0,0,20000,0,0,0,0,25000,PHY
650153.23,4765049.94,944.24,0.28,0.52,6,108.5,0,12000,0,0,0,28000,0,0,0,0,40000,PHY
650152.52,4765049.95,942.37,0.11,0.1,7.61,6.9,0,7000,0,0,0,13000,0,0,0,0,20000,PHY
650151.81,4765049.95,940.5,0.17,0.09,4.6,4,0,7000,0,0,0,13000,0,0,0,0,20000,PHY
650151.1,4765049.96,938.63,0.16,0.35,19.55,79,0,9000,0,0,0,21000,0,0,0,0,30000,PHY
650150.4,4765049.96,936.76,0.41,0.23,16.95,20.9,0,18000,0,0,0,22000,0,0,0,0,40000,PHY
650149.69,4765049.97,934.89,0.35,0.18,20.1,33.6,0,7500,0,0,0,22500,0,0,0,0,30000,PHY
650148.28,4765049.98,931.14,0.09,0.14,13.1,45.5,0,5000,0,0,0,20000,0,0,0,0,25000,PHY
650147.57,4765049.98,929.27,0.08,0.07,8.72,25.4,0,5000,0,0,0,20000,0,0,0,0,25000,PHY
650146.15,4765050.01,925.53,0.23,0.09,18.45,34.7,0,10500,0,0,0,19500,0,0,0,0,30000,PHY
650144.73,4765050.05,921.79,0.21,0.05,17.1,17.3,0,10500,0,0,0,19500,0,0,0,0,30000,PHY
650144.02,4765050.07,919.93,0.21,0.05,13.2,16.2,0,16000,0,0,0,24000,0,0,0,0,40000,PHY
650143.31,4765050.09,918.06,0.18,0.07,7.46,11.7,0,7500,0,0,0,17500,0,0,0,0,25000,PHY
650142.6,4765050.11,916.19,0.14,0.1,13.2,7.3,0,7500,0,0,0,17500,0,0,0,0,25000,PHY
650141.88,4765050.13,914.32,0.17,0.15,7.65,19.1,0,7500,0,0,0,17500,0,0,0,0,25000,PHY
650141.17,4765050.15,912.45,0.13,0.11,9.69,15.9,0,7500,0,0,0,17500,0,0,0,0,25000,PHY
650140.46,4765050.16,910.58,0.16,0.14,8.94,70.6,0,4000,0,0,0,16000,0,0,0,0,20000,PHY
650139.75,4765050.18,908.71,0.11,0.06,19.25,25.5,0,4000,0,0,0,16000,0,0,0,0,20000,PHY
650139.04,4765050.2,906.84,0.16,0.08,14.6,23.7,0,6000,0,0,0,24000,0,0,0,0,30000,PHY
650138.33,4765050.22,904.97,0.17,0.25,7.9,19.1,0,6000,0,0,0,24000,0,0,0,0,30000,PHY
650136.91,4765050.26,901.23,0.11,0.18,3.04,28.4,0,1500,0,0,0,13500,0,0,0,0,15000,PHY
650136.2,4765050.28,899.36,0.14,0.16,3.33,6.6,0,1500,0,0,0,13500,0,0,0,0,15000,PHY
650135.49,4765050.3,897.5,0.12,0.18,6.79,26.1,0,1500,0,0,0,13500,0,0,0,0,15000,PHY
650134.77,4765050.32,895.63,0.16,0.29,11.2,49.5,0,3000,0,0,0,17000,0,0,0,0,20000,PHY
650134.06,4765050.34,893.76,0.16,0.12,28.5,28.3,0,3000,0,0,0,17000,0,0,0,0,20000,PHY
650133.35,4765050.36,891.89,0.14,0.13,9.05,14.5,0,3000,0,0,0,17000,0,0,0,0,20000,PHY
650380.72,4765048.32,1019.77,0.37,0.16,7.9,48.7,0,12250,0,0,0,22750,0,0,0,0,35000,PRO
650379.24,4765048.3,1016.05,0.43,0.31,21.3,24.1,0,10500,0,0,0,24500,0,0,0,0,35000,PRO
650373.98,4765048.21,1003.08,0.71,0.24,21.3,19,0,20000,0,0,0,30000,0,0,0,0,50000,PHY
650373.22,4765048.19,1001.23,0.37,0.14,24.7,30.6,0,6000,0,0,0,14000,0,0,0,0,20000,PRO
650365.67,4765048.05,982.71,0.36,0.21,24.3,46.7,0,27000,0,0,0,18000,0,0,0,0,45000,PHY
650364.91,4765048.03,980.86,1.11,1.29,119,17,0,27000,0,0,0,18000,0,0,0,0,45000,PHY
650364.16,4765048.02,979.01,1.52,1.29,46,13.1,0,22000,0,0,0,18000,0,0,0,0,40000,AAA
650363.4,4765048,977.15,2.2,2.18,23.4,9.8,0,22000,0,0,0,18000,0,0,0,0,40000,AAA
650362.65,4765047.99,975.3,2.32,1.58,27.9,14.3,0,22000,0,0,0,18000,0,0,0,0,40000,AAA
650358.87,4765047.91,966.04,0.35,0.09,28.3,15.7,0,2000,0,0,0,18000,0,0,0,0,20000,PHY
650357.35,4765047.9,962.34,0.19,0.05,28.9,11.9,0,2000,0,0,0,18000,0,0,0,0,20000,PHY
650356.59,4765047.9,960.49,0.13,0.06,22.3,8.8,0,2000,0,0,0,18000,0,0,0,0,20000,PHY
650355.83,4765047.91,958.64,0.11,0.06,19.5,13.3,0,2000,0,0,0,18000,0,0,0,0,20000,PHY
650355.06,4765047.91,956.8,0.07,0.03,12.3,7.2,0,2000,0,0,0,18000,0,0,0,0,20000,PHY
650354.3,4765047.91,954.95,0.08,0.03,10.3,9.6,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650352.77,4765047.92,951.25,0.16,0.02,10.85,11.2,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650352.01,4765047.92,949.4,0.11,0.02,8.56,14,0,6000,0,0,0,24000,0,0,0,0,30000,PHY
650349.72,4765047.93,943.85,0.1,0.04,17.9,20,0,6000,0,0,0,24000,0,0,0,0,30000,PRO
650348.96,4765047.93,942.01,0.11,0.11,10.4,24.5,0,6000,0,0,0,24000,0,0,0,0,30000,PRO
650348.2,4765047.93,940.16,0.18,0.03,10.35,14.4,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650347.43,4765047.93,938.31,0.18,0.07,16.7,31,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650346.67,4765047.94,936.46,0.12,0.06,14.5,51.7,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650345.91,4765047.94,934.61,0.1,0.02,17.05,16.9,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650345.14,4765047.94,932.76,0.21,0.15,35.1,31.9,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650344.38,4765047.94,930.91,0.11,0.07,9.03,44.1,0,1000,0,0,0,19000,0,0,0,0,20000,PHY
650343.62,4765047.95,929.06,0.33,0.1,17.3,43.4,0,7500,0,0,0,22500,0,0,0,0,30000,PHY
650340.56,4765047.97,921.67,0.07,0.04,9.33,22.9,0,2500,0,0,0,22500,0,0,0,0,25000,PHY
650339.79,4765047.99,919.82,0.09,0.07,13.35,36.9,0,2795,0,0,0,22205,0,0,0,0,25000,PHY
650339.03,4765048.01,917.98,0.1,0.06,17.55,25.6,0,3750,0,0,0,21250,0,0,0,0,25000,PHY
650331.35,4765048.19,899.51,0.04,0.03,10.05,56.9,0,3000,0,0,0,27000,0,0,0,0,30000,PHY
650330.58,4765048.21,897.67,0.09,0.05,16.85,39.4,0,3000,0,0,0,27000,0,0,0,0,30000,PHY
650329.81,4765048.23,895.82,0.12,0.08,8.54,24.6,0,3000,0,0,0,27000,0,0,0,0,30000,PHY
650328.28,4765048.26,892.13,0.09,0.09,16.65,37.5,0,3000,0,0,0,27000,0,0,0,0,30000,PHY
650319.31,4765050.34,1123.73,0.07,0.02,8.91,59.3,0,100,0,0,0,9900,0,0,0,0,10000,UAL
650306.12,4765049.92,1088.09,0.01,0.01,2.54,16.2,0,100,0,0,0,9900,0,0,0,0,10000,UAL
650300.52,4765049.79,1073.11,0.06,0.02,5.88,8.1,0,100,0,0,0,9900,0,0,0,0,10000,UAL
650297.01,4765049.71,1063.74,0.05,0.01,6.21,27.6,0,100,0,0,0,9900,0,0,0,0,10000,UAL
650295.61,4765049.68,1059.99,0.05,0.02,5.25,14.4,0,100,0,0,0,9900,0,0,0,0,10000,UAL
650294.91,4765049.67,1058.12,0.06,0.09,7.5,18.7,0,100,0,0,0,9900,0,0,0,0,10000,UAL
650294.21,4765049.65,1056.25,0.09,0.02,8.4,8.9,0,100,0,0,0,9900,0,0,0,0,10000,UAL
650293.51,4765049.63,1054.37,0.05,0.02,4.88,9.3,0,100,0,0,0,9900,0,0,0,0,10000,UAL
650292.81,4765049.62,1052.5,0.07,0.03,9.84,11.8,0,100,0,0,0,9900,0,0,0,0,10000,UAL
650287.88,4765049.53,1039.4,0.54,0.09,18.8,29.1,0,8000,0,0,0,12000,0,0,0,0,20000,PRO
650287.16,4765049.53,1037.53,0.53,0.11,14.55,44.4,0,8000,0,0,0,12000,0,0,0,0,20000,PRO
650285.74,4765049.53,1033.79,0.64,0.18,27.2,27,0,8000,0,0,0,12000,0,0,0,0,20000,PRO
650285.02,4765049.53,1031.93,0.55,0.23,44.6,100,0,9167.5,0,0,0,15832.5,0,0,0,0,25000,PRO
650281.45,4765049.52,1022.58,0.32,0.09,253,38,0,9000,0,0,0,21000,0,0,0,0,30000,PHY
650280.74,4765049.52,1020.72,0.29,0.11,62.8,51.6,0,9000,0,0,0,21000,0,0,0,0,30000,PHY
650280.03,4765049.52,1018.85,0.1,0.1,24.9,90.6,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650279.31,4765049.52,1016.98,0.26,0.19,150,103.5,0,5250,0,0,0,28000,0,1750,0,0,35000,PHY
650277.17,4765049.52,1011.37,0.73,0.24,30.8,85.2,0,15750,0,0,0,19250,0,0,0,0,35000,PHY
650276.46,4765049.52,1009.51,0.81,0.18,50.1,103.5,0,22000,0,0,0,18000,0,0,0,0,40000,PHY
650275.74,4765049.52,1007.64,1.45,0.17,172.5,111.5,0,24000,0,0,0,16000,0,0,0,0,40000,PHY
650275.03,4765049.51,1005.77,1.38,0.22,116.5,80.8,0,27000,0,0,0,18000,0,0,0,0,45000,PHY
650272.89,4765049.51,1000.16,0.3,0.04,27.6,75.7,0,10000,0,0,0,30000,0,0,0,0,40000,PHY
650272.17,4765049.51,998.3,0.42,0.23,59.7,141,0,10000,0,0,0,30000,0,0,0,0,40000,PHY
650270.75,4765049.51,994.56,0.63,0.13,39.9,122,0,10000,0,0,0,15000,0,0,0,0,25000,PRO
650270.03,4765049.51,992.69,0.23,0.1,18.3,118.5,0,8750,0,0,0,16250,0,0,0,0,25000,PRO
650269.32,4765049.51,990.82,0.44,0.09,54.5,51.5,0,8750,0,0,0,16250,0,0,0,0,25000,PRO
650268.61,4765049.5,988.96,0.36,0.3,30.6,61.5,0,8750,0,0,0,16250,0,0,0,0,25000,PRO
650267.89,4765049.5,987.09,0.34,0.07,52.4,53.4,0,8750,0,0,0,16250,0,0,0,0,25000,PRO
650267.18,4765049.5,985.22,0.47,0.15,47.1,84.9,0,7500,0,0,0,22500,0,0,0,0,30000,PRO
650263.61,4765049.5,975.88,0.23,0.16,24.6,16.9,0,5250,0,0,0,9750,0,0,0,0,15000,PRO
650262.9,4765049.5,974.01,0.16,0.07,20.9,15.3,0,5250,0,0,0,9750,0,0,0,0,15000,PRO
650262.18,4765049.49,972.14,0.51,0.39,71.1,39.9,0,5250,0,0,0,29750,0,0,0,0,35000,PHY
650261.46,4765049.5,970.28,0.88,0.73,99,237,0,5250,0,0,0,29750,0,0,0,0,35000,PHY
650260.74,4765049.51,968.41,0.21,0.3,47.5,159.5,0,5250,0,0,0,29750,0,0,0,0,35000,PHY
650259.29,4765049.53,964.68,0.21,0.13,20.8,14.5,0,1500,0,0,0,13500,0,0,0,0,15000,PHY
650257.85,4765049.55,960.95,0.09,0.03,12.5,15.1,0,1500,0,0,0,13500,0,0,0,0,15000,PHY
650257.13,4765049.56,959.09,0.11,0.03,17.15,19.9,0,1500,0,0,0,13500,0,0,0,0,15000,PHY
650256.4,4765049.57,957.22,0.19,0.05,37.8,24.7,0,4000,0,0,0,36000,0,0,0,0,40000,PHY
650255.68,4765049.57,955.36,0.15,0.02,17.55,20.8,0,2500,0,0,0,22500,0,0,0,0,25000,PHY
650254.96,4765049.58,953.49,0.18,0.1,13.8,59.9,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650254.24,4765049.59,951.63,0.2,0.11,29.9,52.3,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650253.52,4765049.6,949.76,0.15,0.07,42.4,29.7,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650252.79,4765049.61,947.9,0.13,0.25,18.75,154,0,7000,0,0,0,28000,0,0,0,0,35000,PHY
650252.07,4765049.62,946.03,0.25,0.13,31.5,63.8,0,7000,0,0,0,28000,0,0,0,0,35000,PHY
650250.63,4765049.64,942.3,0.19,0.1,23.3,26.2,0,7500,0,0,0,22500,0,0,0,0,30000,PHY
650249.9,4765049.64,940.44,0.15,0.08,62.8,29.3,0,7500,0,0,0,22500,0,0,0,0,30000,PHY
650247.74,4765049.67,934.84,0.18,0.23,20.6,59.6,0,10500,0,0,0,24500,0,0,0,0,35000,PHY
650247.01,4765049.68,932.98,0.39,0.36,34.8,66.8,0,10500,0,0,0,24500,0,0,0,0,35000,PHY
650246.29,4765049.69,931.11,0.1,0.58,12.75,95.1,0,4500,0,0,0,25500,0,0,0,0,30000,PHY
650243.4,4765049.72,923.65,0.07,0.06,7.81,56.7,0,3000,0,0,0,17000,0,0,0,0,20000,PRO
650241.24,4765049.75,918.06,0.19,0.26,43.4,71.5,0,7500,0,0,0,21900,0,600,0,0,30000,PRO
650239.07,4765049.78,912.46,0.16,0.06,19.3,11.8,0,2000,0,0,0,18000,0,0,0,0,20000,PRO
650238.35,4765049.79,910.6,0.14,0.05,9.15,15.6,0,1500,0,0,0,13500,0,0,0,0,15000,PRO
650236.9,4765049.8,906.87,0.11,0.2,49.6,63.9,0,7000,0,0,0,28000,0,0,0,0,35000,PHY
650236.18,4765049.81,905,0.19,0.25,154,67.9,0,7000,0,0,0,28000,0,0,0,0,35000,PHY
650235.46,4765049.82,903.14,0.15,0.1,14.8,40.1,0,3000,0,0,0,17000,0,0,0,0,20000,PHY
650234.74,4765049.83,901.27,0.12,0.06,14.7,20.5,0,3000,0,0,0,17000,0,0,0,0,20000,PHY
650232.58,4765049.9,895.67,0.29,0.26,18.45,51.3,0,10500,0,0,0,24500,0,0,0,0,35000,PHY
650231.15,4765049.97,891.94,0.11,0.1,44.1,40.7,0,2000,0,0,0,18000,0,0,0,0,20000,PHY
650230.43,4765050,890.07,0.36,0.22,31.2,59.7,0,2500,0,0,0,22500,0,0,0,0,25000,PHY
650229.59,4765050.04,887.88,0.34,0.17,32.1,37.8,0,9000,0,0,0,21000,0,0,0,0,30000,PHY
650431.98,4765004.27,1105.8,0.14,0.02,19.8,137.5,0,0,0,0,0,20000,0,0,0,0,20000,IAA
650431.64,4765004.25,1103.83,0.15,0.03,12.9,121,0,0,0,0,0,30000,0,0,0,0,30000,IAA
650430.63,4765004.19,1097.92,0.12,0.03,26.8,186,0,0,0,0,0,30000,0,0,0,0,30000,IAA
650430.3,4765004.18,1095.94,0.2,0.04,36.1,391,0,0,0,0,0,25000,0,0,0,0,25000,IAA
650429.64,4765004.17,1092,0.76,0.07,60.5,812,0,0,0,0,0,25000,0,0,0,0,25000,IAA
650429.31,4765004.16,1090.03,0.65,0.11,18.1,937,0,0,0,0,0,20000,0,0,0,0,20000,IAA
650428.64,4765004.14,1086.08,0.66,0.04,11.95,461,0,400,0,0,0,19600,0,0,0,0,20000,IAA
650427.98,4765004.12,1082.14,1.04,0.09,93.4,1520,0,600,0,0,0,29400,0,0,0,0,30000,IAA
650427.32,4765004.1,1078.19,0.06,0.03,12.95,66.5,0,800,0,0,0,39200,0,0,0,0,40000,IAA
650409.79,4765003.64,973.65,0.61,0.36,10.5,21.6,0,10500,0,0,0,19500,0,0,0,0,30000,PHY
650409.46,4765003.64,971.68,0.68,0.44,10.35,27.5,0,10000,0,0,0,15000,0,0,0,0,25000,PHY
650408.79,4765003.63,967.74,0.56,0.4,13.3,24.2,0,10000,0,0,0,15000,0,0,0,0,25000,PHY
650408.13,4765003.63,963.79,0.51,0.28,19.95,18.7,0,10000,0,0,0,15000,0,0,0,0,25000,PHY
650407.79,4765003.63,961.82,0.25,0.18,18.1,17.4,0,5000,0,0,0,20000,0,0,0,0,25000,PHY
650407.46,4765003.62,959.85,0.27,0.24,21.7,20.1,0,3750,0,0,0,21250,0,0,0,0,25000,PHY
650406.79,4765003.62,955.9,0.68,0.38,37.3,7.8,0,9000,0,0,0,11000,0,0,0,0,20000,PHY
650404.8,4765003.6,944.07,0.2,0.3,10,15,0,3750,0,0,0,21250,0,0,0,0,25000,PHY
